point_id;road;suburb;city_district;city;state_district;state;postcode;country
37105E;Brückenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
109235S;Liliencronstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
1092351;Eschersheimer Landstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
109235E;Eschersheimer Landstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
74744S;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
747441;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
74744E;A 5;Griesheim;Griesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106007S;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106007E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74745S;A 5;Griesheim;Griesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
747451;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74745E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105256S;;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052561;Wilhelm-Hauff-Straße;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
105256E;Friedrich-Ebert-Anlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
64449S;Arnsburger Straße;Bornheim;Bornheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
644491;Arnsburger Straße;Bornheim;Bornheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
64449E;Arnsburger Straße;Bornheim;Bornheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
41528S;A 5;Griesheim;Griesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
415281;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
415282;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415283;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415284;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415285;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
41528E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
34088S;Hammanstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
340881;Fürstenbergerstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
34088E;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61974S;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619741;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619742;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619743;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619744;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61974E;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
74470S;Rohrbachstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74470E;Glauburgstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
106412S;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
1064121;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
1064122;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
1064123;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
1064124;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
106412E;Arnsburger Straße;Bornheim;Bornheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
37958S;Goldsteinstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37958E;Hahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
41526S;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
415261;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
415262;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
415263;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
41526E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74231S;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
742311;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
742312;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74231E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109240S;Ganghoferstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
1092401;Eschersheimer Landstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
1092402;Eschersheimer Landstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
1092403;Eschersheimer Landstraße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
109240E;Fritz-Reuter-Straße;Dornbusch;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
32687S;Am Schwalbenschwanz;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
326871;Am Schwalbenschwanz;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
326872;Am Schwalbenschwanz;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
32687E;Eschersheimer Landstraße;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
31617S;Sandweg;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
316171;Sandweg;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
31617E;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
37964S;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37964E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106969S;Babenhäuser Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60599;Deutschland
1069691;Babenhäuser Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60599;Deutschland
1069692;Babenhäuser Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60599;Deutschland
106969E;Babenhäuser Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60599;Deutschland
74469S;Rohrbachstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
744691;Rohrbachstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74469E;Rothschildallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
41525S;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415251;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415252;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415253;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415254;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415255;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415256;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415257;A 5;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
415258;Goldsteinstraße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
415259;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
41525E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109209S;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
1092091;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
1092092;Hinter den Ulmen;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
1092093;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
1092094;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
1092095;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
109209E;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60431;Deutschland
37774S;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377741;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37774E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109944S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109944E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
34162S;Fichardstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
341621;Fichardstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
341622;Fichardstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
34162E;Grüneburgweg;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
105713S;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
1057131;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
1057132;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
105713E;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
107346S;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073461;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073462;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073463;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073464;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073465;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073466;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073467;Tiroler Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073468;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1073469;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
10734610;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
107346E;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74659S;Friedberger Landstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
746591;Friedberger Landstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74659E;Friedberger Landstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74466S;Glauburgstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
74466E;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
37797S;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377971;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377972;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377973;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37797E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106008S;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1060081;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106008E;Schwanheimer Ufer;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106975S;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1069751;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1069752;;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1069753;Tiroler Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1069754;Tiroler Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1069755;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106975E;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
73089S;Kennedyallee;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
730891;Kennedyallee;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
730892;Kennedyallee;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
73089E;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105247S;Friedrich-Ebert-Anlage;;Gallus;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
105247E;Friedrich-Ebert-Anlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
106419S;Habsburgerallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
1064191;Habsburgerallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
1064192;Habsburgerallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
106419E;Arnsburger Straße;Bornheim;Bornheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
109520S;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
109520E;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
105765S;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057651;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105765E;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105771S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057711;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105771E;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105768S;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057681;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105768E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61220S;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612201;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612202;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612203;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612204;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612205;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612206;Nordkreisel;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61220E;Nordkreisel;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74754S;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
747541;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
74754E;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
110112S;Straßburger Straße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1101121;Straßburger Straße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1101122;Straßburger Straße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
110112E;Straßburger Straße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60529;Deutschland
37959S;Hahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
379591;Hahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37959E;Hahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109219S;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
1092191;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
1092192;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
109219E;Eschersheimer Landstraße;Eschersheim;Eschersheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
61221S;Nordkreisel;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612211;Nordkreisel;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612212;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612213;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612214;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612215;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612216;Otto-Fleck-Schneise;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
